"code","group","article","description"
"S83.411D","2","A52465","Sprain of medial collateral ligament of right knee, subsequent encounter"
"S83.411S","2","A52465","Sprain of medial collateral ligament of right knee, sequela"
"S83.412A","2","A52465","Sprain of medial collateral ligament of left knee, initial encounter"
"S83.412D","2","A52465","Sprain of medial collateral ligament of left knee, subsequent encounter"
"S83.412S","2","A52465","Sprain of medial collateral ligament of left knee, sequela"
"S83.421A","2","A52465","Sprain of lateral collateral ligament of right knee, initial encounter"
"S83.421D","2","A52465","Sprain of lateral collateral ligament of right knee, subsequent encounter"
"S83.421S","2","A52465","Sprain of lateral collateral ligament of right knee, sequela"
"S83.422A","2","A52465","Sprain of lateral collateral ligament of left knee, initial encounter"
"S83.422D","2","A52465","Sprain of lateral collateral ligament of left knee, subsequent encounter"
"S83.422S","2","A52465","Sprain of lateral collateral ligament of left knee, sequela"
"S83.501A","2","A52465","Sprain of unspecified cruciate ligament of right knee, initial encounter"
"S83.501D","2","A52465","Sprain of unspecified cruciate ligament of right knee, subsequent encounter"
"S83.501S","2","A52465","Sprain of unspecified cruciate ligament of right knee, sequela"
"S83.502A","2","A52465","Sprain of unspecified cruciate ligament of left knee, initial encounter"
"S83.502D","2","A52465","Sprain of unspecified cruciate ligament of left knee, subsequent encounter"
"S83.502S","2","A52465","Sprain of unspecified cruciate ligament of left knee, sequela"
"S83.511A","2","A52465","Sprain of anterior cruciate ligament of right knee, initial encounter"
"S83.511D","2","A52465","Sprain of anterior cruciate ligament of right knee, subsequent encounter"
"S83.511S","2","A52465","Sprain of anterior cruciate ligament of right knee, sequela"
"S83.512A","2","A52465","Sprain of anterior cruciate ligament of left knee, initial encounter"
"S83.512D","2","A52465","Sprain of anterior cruciate ligament of left knee, subsequent encounter"
"S83.512S","2","A52465","Sprain of anterior cruciate ligament of left knee, sequela"
"S83.521A","2","A52465","Sprain of posterior cruciate ligament of right knee, initial encounter"
"S83.521D","2","A52465","Sprain of posterior cruciate ligament of right knee, subsequent encounter"
"S83.521S","2","A52465","Sprain of posterior cruciate ligament of right knee, sequela"
"S83.522A","2","A52465","Sprain of posterior cruciate ligament of left knee, initial encounter"
"S83.522D","2","A52465","Sprain of posterior cruciate ligament of left knee, subsequent encounter"
"S83.522S","2","A52465","Sprain of posterior cruciate ligament of left knee, sequela"
"S83.8X1A","2","A52465","Sprain of other specified parts of right knee, initial encounter"
"S83.8X1D","2","A52465","Sprain of other specified parts of right knee, subsequent encounter"
"S83.8X1S","2","A52465","Sprain of other specified parts of right knee, sequela"
"S83.8X2A","2","A52465","Sprain of other specified parts of left knee, initial encounter"
"S83.8X2D","2","A52465","Sprain of other specified parts of left knee, subsequent encounter"
"S83.8X2S","2","A52465","Sprain of other specified parts of left knee, sequela"
"S86.111A","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, right leg, initial encounter"
"S86.111D","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, right leg, subsequent encounter"
"S86.111S","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, right leg, sequela"
"S86.112A","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, left leg, initial encounter"
"S86.112D","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, left leg, subsequent encounter"
"S86.112S","2","A52465","Strain of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, left leg, sequela"
"S86.211A","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg, initial encounter"
"S86.211D","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg, subsequent encounter"
"S86.211S","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg, sequela"
"S86.212A","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg, initial encounter"
"S86.212D","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg, subsequent encounter"
"S86.212S","2","A52465","Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg, sequela"
"S86.311A","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, initial encounter"
"S86.311D","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, subsequent encounter"
"S86.311S","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg, sequela"
"S86.312A","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, initial encounter"
"S86.312D","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, subsequent encounter"
"S86.312S","2","A52465","Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, sequela"
"S86.811A","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
"S86.811D","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, right leg, subsequent encounter"
"S86.811S","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, right leg, sequela"
"S86.812A","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter"
"S86.812D","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, left leg, subsequent encounter"
"S86.812S","2","A52465","Strain of other muscle(s) and tendon(s) at lower leg level, left leg, sequela"
"S89.001A","2","A52465","Unspecified physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.001D","2","A52465","Unspecified physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.001G","2","A52465","Unspecified physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.001K","2","A52465","Unspecified physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.001P","2","A52465","Unspecified physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.001S","2","A52465","Unspecified physeal fracture of upper end of right tibia, sequela"
"S89.002A","2","A52465","Unspecified physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.002D","2","A52465","Unspecified physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.002G","2","A52465","Unspecified physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.002K","2","A52465","Unspecified physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.002P","2","A52465","Unspecified physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.002S","2","A52465","Unspecified physeal fracture of upper end of left tibia, sequela"
"S89.011A","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.011D","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.011G","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.011K","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.011P","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.011S","2","A52465","Salter-Harris Type I physeal fracture of upper end of right tibia, sequela"
"S89.012A","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.012D","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.012G","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.012K","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.012P","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.012S","2","A52465","Salter-Harris Type I physeal fracture of upper end of left tibia, sequela"
"S89.021A","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.021D","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.021G","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.021K","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.021P","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.021S","2","A52465","Salter-Harris Type II physeal fracture of upper end of right tibia, sequela"
"S89.022A","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.022D","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.022G","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.022K","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.022P","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.022S","2","A52465","Salter-Harris Type II physeal fracture of upper end of left tibia, sequela"
"S89.031A","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.031D","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.031G","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.031K","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.031P","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.031S","2","A52465","Salter-Harris Type III physeal fracture of upper end of right tibia, sequela"
"S89.032A","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.032D","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.032G","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.032K","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.032P","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.032S","2","A52465","Salter-Harris Type III physeal fracture of upper end of left tibia, sequela"
"S89.041A","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.041D","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.041G","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.041K","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.041P","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.041S","2","A52465","Salter-Harris Type IV physeal fracture of upper end of right tibia, sequela"
"S89.042A","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.042D","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.042G","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.042K","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.042P","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.042S","2","A52465","Salter-Harris Type IV physeal fracture of upper end of left tibia, sequela"
"S89.091A","2","A52465","Other physeal fracture of upper end of right tibia, initial encounter for closed fracture"
"S89.091D","2","A52465","Other physeal fracture of upper end of right tibia, subsequent encounter for fracture with routine healing"
"S89.091G","2","A52465","Other physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.091K","2","A52465","Other physeal fracture of upper end of right tibia, subsequent encounter for fracture with nonunion"
"S89.091P","2","A52465","Other physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion"
"S89.091S","2","A52465","Other physeal fracture of upper end of right tibia, sequela"
"S89.092A","2","A52465","Other physeal fracture of upper end of left tibia, initial encounter for closed fracture"
"S89.092D","2","A52465","Other physeal fracture of upper end of left tibia, subsequent encounter for fracture with routine healing"
"S89.092G","2","A52465","Other physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.092K","2","A52465","Other physeal fracture of upper end of left tibia, subsequent encounter for fracture with nonunion"
"S89.092P","2","A52465","Other physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion"
"S89.092S","2","A52465","Other physeal fracture of upper end of left tibia, sequela"
"S89.101A","2","A52465","Unspecified physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.101D","2","A52465","Unspecified physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.101G","2","A52465","Unspecified physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.101K","2","A52465","Unspecified physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.101P","2","A52465","Unspecified physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.101S","2","A52465","Unspecified physeal fracture of lower end of right tibia, sequela"
"S89.102A","2","A52465","Unspecified physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.102D","2","A52465","Unspecified physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.102G","2","A52465","Unspecified physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.102K","2","A52465","Unspecified physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.102P","2","A52465","Unspecified physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.102S","2","A52465","Unspecified physeal fracture of lower end of left tibia, sequela"
"S89.111A","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.111D","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.111G","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.111K","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.111P","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.111S","2","A52465","Salter-Harris Type I physeal fracture of lower end of right tibia, sequela"
"S89.112A","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.112D","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.112G","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.112K","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.112P","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.112S","2","A52465","Salter-Harris Type I physeal fracture of lower end of left tibia, sequela"
"S89.121A","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.121D","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.121G","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.121K","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.121P","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.121S","2","A52465","Salter-Harris Type II physeal fracture of lower end of right tibia, sequela"
"S89.122A","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.122D","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.122G","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.122K","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.122P","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.122S","2","A52465","Salter-Harris Type II physeal fracture of lower end of left tibia, sequela"
"S89.131A","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.131D","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.131G","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.131K","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.131P","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.131S","2","A52465","Salter-Harris Type III physeal fracture of lower end of right tibia, sequela"
"S89.132A","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.132D","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.132G","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.132K","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.132P","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.132S","2","A52465","Salter-Harris Type III physeal fracture of lower end of left tibia, sequela"
"S89.141A","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.141D","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.141G","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.141K","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.141P","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.141S","2","A52465","Salter-Harris Type IV physeal fracture of lower end of right tibia, sequela"
"S89.142A","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.142D","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.142G","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.142K","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.142P","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.142S","2","A52465","Salter-Harris Type IV physeal fracture of lower end of left tibia, sequela"
"S89.191A","2","A52465","Other physeal fracture of lower end of right tibia, initial encounter for closed fracture"
"S89.191D","2","A52465","Other physeal fracture of lower end of right tibia, subsequent encounter for fracture with routine healing"
"S89.191G","2","A52465","Other physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
"S89.191K","2","A52465","Other physeal fracture of lower end of right tibia, subsequent encounter for fracture with nonunion"
"S89.191P","2","A52465","Other physeal fracture of lower end of right tibia, subsequent encounter for fracture with malunion"
"S89.191S","2","A52465","Other physeal fracture of lower end of right tibia, sequela"
"S89.192A","2","A52465","Other physeal fracture of lower end of left tibia, initial encounter for closed fracture"
"S89.192D","2","A52465","Other physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
"S89.192G","2","A52465","Other physeal fracture of lower end of left tibia, subsequent encounter for fracture with delayed healing"
"S89.192K","2","A52465","Other physeal fracture of lower end of left tibia, subsequent encounter for fracture with nonunion"
"S89.192P","2","A52465","Other physeal fracture of lower end of left tibia, subsequent encounter for fracture with malunion"
"S89.192S","2","A52465","Other physeal fracture of lower end of left tibia, sequela"
"S89.201A","2","A52465","Unspecified physeal fracture of upper end of right fibula, initial encounter for closed fracture"
"S89.201D","2","A52465","Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with routine healing"
"S89.201G","2","A52465","Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.201K","2","A52465","Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with nonunion"
"S89.201P","2","A52465","Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion"
"S89.201S","2","A52465","Unspecified physeal fracture of upper end of right fibula, sequela"
"S89.202A","2","A52465","Unspecified physeal fracture of upper end of left fibula, initial encounter for closed fracture"
"S89.202D","2","A52465","Unspecified physeal fracture of upper end of left fibula, subsequent encounter for fracture with routine healing"
"S89.202G","2","A52465","Unspecified physeal fracture of upper end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.202K","2","A52465","Unspecified physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion"
"S89.202P","2","A52465","Unspecified physeal fracture of upper end of left fibula, subsequent encounter for fracture with malunion"
"S89.202S","2","A52465","Unspecified physeal fracture of upper end of left fibula, sequela"
"S89.211A","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, initial encounter for closed fracture"
"S89.211D","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, subsequent encounter for fracture with routine healing"
"S89.211G","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.211K","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, subsequent encounter for fracture with nonunion"
"S89.211P","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion"
"S89.211S","2","A52465","Salter-Harris Type I physeal fracture of upper end of right fibula, sequela"
"S89.212A","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, initial encounter for closed fracture"
"S89.212D","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, subsequent encounter for fracture with routine healing"
"S89.212G","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.212K","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion"
"S89.212P","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, subsequent encounter for fracture with malunion"
"S89.212S","2","A52465","Salter-Harris Type I physeal fracture of upper end of left fibula, sequela"
"S89.221A","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, initial encounter for closed fracture"
"S89.221D","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, subsequent encounter for fracture with routine healing"
"S89.221G","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.221K","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, subsequent encounter for fracture with nonunion"
"S89.221P","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion"
"S89.221S","2","A52465","Salter-Harris Type II physeal fracture of upper end of right fibula, sequela"
"S89.222A","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, initial encounter for closed fracture"
"S89.222D","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, subsequent encounter for fracture with routine healing"
"S89.222G","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.222K","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion"
"S89.222P","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, subsequent encounter for fracture with malunion"
"S89.222S","2","A52465","Salter-Harris Type II physeal fracture of upper end of left fibula, sequela"
"S89.291A","2","A52465","Other physeal fracture of upper end of right fibula, initial encounter for closed fracture"
"S89.291D","2","A52465","Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with routine healing"
"S89.291G","2","A52465","Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.291K","2","A52465","Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with nonunion"
"S89.291P","2","A52465","Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion"
"S89.291S","2","A52465","Other physeal fracture of upper end of right fibula, sequela"
"S89.292A","2","A52465","Other physeal fracture of upper end of left fibula, initial encounter for closed fracture"
"S89.292D","2","A52465","Other physeal fracture of upper end of left fibula, subsequent encounter for fracture with routine healing"
"S89.292G","2","A52465","Other physeal fracture of upper end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.292K","2","A52465","Other physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion"
"S89.292P","2","A52465","Other physeal fracture of upper end of left fibula, subsequent encounter for fracture with malunion"
"S89.292S","2","A52465","Other physeal fracture of upper end of left fibula, sequela"
"S89.301A","2","A52465","Unspecified physeal fracture of lower end of right fibula, initial encounter for closed fracture"
"S89.301D","2","A52465","Unspecified physeal fracture of lower end of right fibula, subsequent encounter for fracture with routine healing"
"S89.301G","2","A52465","Unspecified physeal fracture of lower end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.301K","2","A52465","Unspecified physeal fracture of lower end of right fibula, subsequent encounter for fracture with nonunion"
"S89.301P","2","A52465","Unspecified physeal fracture of lower end of right fibula, subsequent encounter for fracture with malunion"
"S89.301S","2","A52465","Unspecified physeal fracture of lower end of right fibula, sequela"
"S89.302A","2","A52465","Unspecified physeal fracture of lower end of left fibula, initial encounter for closed fracture"
"S89.302D","2","A52465","Unspecified physeal fracture of lower end of left fibula, subsequent encounter for fracture with routine healing"
"S89.302G","2","A52465","Unspecified physeal fracture of lower end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.302K","2","A52465","Unspecified physeal fracture of lower end of left fibula, subsequent encounter for fracture with nonunion"
"S89.302P","2","A52465","Unspecified physeal fracture of lower end of left fibula, subsequent encounter for fracture with malunion"
"S89.302S","2","A52465","Unspecified physeal fracture of lower end of left fibula, sequela"
"S89.311A","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, initial encounter for closed fracture"
"S89.311D","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, subsequent encounter for fracture with routine healing"
"S89.311G","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.311K","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, subsequent encounter for fracture with nonunion"
"S89.311P","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, subsequent encounter for fracture with malunion"
"S89.311S","2","A52465","Salter-Harris Type I physeal fracture of lower end of right fibula, sequela"
"S89.312A","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, initial encounter for closed fracture"
"S89.312D","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, subsequent encounter for fracture with routine healing"
"S89.312G","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.312K","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, subsequent encounter for fracture with nonunion"
"S89.312P","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, subsequent encounter for fracture with malunion"
"S89.312S","2","A52465","Salter-Harris Type I physeal fracture of lower end of left fibula, sequela"
"S89.321A","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, initial encounter for closed fracture"
"S89.321D","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, subsequent encounter for fracture with routine healing"
