"code","group","article","description"
"D07.60","1","A52480","Carcinoma in situ of unspecified male genital organs"
"D07.61","1","A52480","Carcinoma in situ of scrotum"
"D07.69","1","A52480","Carcinoma in situ of other male genital organs"
"D09.0","1","A52480","Carcinoma in situ of bladder"
"D09.10","1","A52480","Carcinoma in situ of unspecified urinary organ"
"D09.19","1","A52480","Carcinoma in situ of other urinary organs"
"D09.21","1","A52480","Carcinoma in situ of right eye"
"D09.22","1","A52480","Carcinoma in situ of left eye"
"D09.3","1","A52480","Carcinoma in situ of thyroid and other endocrine glands"
"D09.8","1","A52480","Carcinoma in situ of other specified sites"
"D37.01","1","A52480","Neoplasm of uncertain behavior of lip"
"D37.02","1","A52480","Neoplasm of uncertain behavior of tongue"
"D37.030","1","A52480","Neoplasm of uncertain behavior of the parotid salivary glands"
"D37.031","1","A52480","Neoplasm of uncertain behavior of the sublingual salivary glands"
"D37.032","1","A52480","Neoplasm of uncertain behavior of the submandibular salivary glands"
"D37.039","1","A52480","Neoplasm of uncertain behavior of the major salivary glands, unspecified"
"D37.04","1","A52480","Neoplasm of uncertain behavior of the minor salivary glands"
"D37.05","1","A52480","Neoplasm of uncertain behavior of pharynx"
"D37.09","1","A52480","Neoplasm of uncertain behavior of other specified sites of the oral cavity"
"D37.1","1","A52480","Neoplasm of uncertain behavior of stomach"
"D37.2","1","A52480","Neoplasm of uncertain behavior of small intestine"
"D37.3","1","A52480","Neoplasm of uncertain behavior of appendix"
"D37.4","1","A52480","Neoplasm of uncertain behavior of colon"
"D37.5","1","A52480","Neoplasm of uncertain behavior of rectum"
"D37.6","1","A52480","Neoplasm of uncertain behavior of liver, gallbladder and bile ducts"
"D37.8","1","A52480","Neoplasm of uncertain behavior of other specified digestive organs"
"D37.9","1","A52480","Neoplasm of uncertain behavior of digestive organ, unspecified"
"D38.0","1","A52480","Neoplasm of uncertain behavior of larynx"
"D38.1","1","A52480","Neoplasm of uncertain behavior of trachea, bronchus and lung"
"D38.2","1","A52480","Neoplasm of uncertain behavior of pleura"
"D38.3","1","A52480","Neoplasm of uncertain behavior of mediastinum"
"D38.4","1","A52480","Neoplasm of uncertain behavior of thymus"
"D38.5","1","A52480","Neoplasm of uncertain behavior of other respiratory organs"
"D38.6","1","A52480","Neoplasm of uncertain behavior of respiratory organ, unspecified"
"D39.0","1","A52480","Neoplasm of uncertain behavior of uterus"
"D39.11","1","A52480","Neoplasm of uncertain behavior of right ovary"
"D39.12","1","A52480","Neoplasm of uncertain behavior of left ovary"
"D39.2","1","A52480","Neoplasm of uncertain behavior of placenta"
"D39.8","1","A52480","Neoplasm of uncertain behavior of other specified female genital organs"
"D39.9","1","A52480","Neoplasm of uncertain behavior of female genital organ, unspecified"
"D40.0","1","A52480","Neoplasm of uncertain behavior of prostate"
"D40.11","1","A52480","Neoplasm of uncertain behavior of right testis"
"D40.12","1","A52480","Neoplasm of uncertain behavior of left testis"
"D40.8","1","A52480","Neoplasm of uncertain behavior of other specified male genital organs"
"D40.9","1","A52480","Neoplasm of uncertain behavior of male genital organ, unspecified"
"D41.00","1","A52480","Neoplasm of uncertain behavior of unspecified kidney"
"D41.01","1","A52480","Neoplasm of uncertain behavior of right kidney"
"D41.02","1","A52480","Neoplasm of uncertain behavior of left kidney"
"D41.11","1","A52480","Neoplasm of uncertain behavior of right renal pelvis"
"D41.12","1","A52480","Neoplasm of uncertain behavior of left renal pelvis"
"D41.21","1","A52480","Neoplasm of uncertain behavior of right ureter"
"D41.22","1","A52480","Neoplasm of uncertain behavior of left ureter"
"D41.3","1","A52480","Neoplasm of uncertain behavior of urethra"
"D41.4","1","A52480","Neoplasm of uncertain behavior of bladder"
"D41.8","1","A52480","Neoplasm of uncertain behavior of other specified urinary organs"
"D41.9","1","A52480","Neoplasm of uncertain behavior of unspecified urinary organ"
"D42.0","1","A52480","Neoplasm of uncertain behavior of cerebral meninges"
"D42.1","1","A52480","Neoplasm of uncertain behavior of spinal meninges"
"D42.9","1","A52480","Neoplasm of uncertain behavior of meninges, unspecified"
"D43.0","1","A52480","Neoplasm of uncertain behavior of brain, supratentorial"
"D43.1","1","A52480","Neoplasm of uncertain behavior of brain, infratentorial"
"D43.2","1","A52480","Neoplasm of uncertain behavior of brain, unspecified"
"D43.3","1","A52480","Neoplasm of uncertain behavior of cranial nerves"
"D43.4","1","A52480","Neoplasm of uncertain behavior of spinal cord"
"D43.8","1","A52480","Neoplasm of uncertain behavior of other specified parts of central nervous system"
"D43.9","1","A52480","Neoplasm of uncertain behavior of central nervous system, unspecified"
"D44.0","1","A52480","Neoplasm of uncertain behavior of thyroid gland"
"D44.11","1","A52480","Neoplasm of uncertain behavior of right adrenal gland"
"D44.12","1","A52480","Neoplasm of uncertain behavior of left adrenal gland"
"D44.2","1","A52480","Neoplasm of uncertain behavior of parathyroid gland"
"D44.3","1","A52480","Neoplasm of uncertain behavior of pituitary gland"
"D44.4","1","A52480","Neoplasm of uncertain behavior of craniopharyngeal duct"
"D44.5","1","A52480","Neoplasm of uncertain behavior of pineal gland"
"D44.6","1","A52480","Neoplasm of uncertain behavior of carotid body"
"D44.7","1","A52480","Neoplasm of uncertain behavior of aortic body and other paraganglia"
"D44.9","1","A52480","Neoplasm of uncertain behavior of unspecified endocrine gland"
"D45","1","A52480","Polycythemia vera"
"D46.0","1","A52480","Refractory anemia without ring sideroblasts, so stated"
"D46.1","1","A52480","Refractory anemia with ring sideroblasts"
"D46.20","1","A52480","Refractory anemia with excess of blasts, unspecified"
"D46.21","1","A52480","Refractory anemia with excess of blasts 1"
"D46.22","1","A52480","Refractory anemia with excess of blasts 2"
"D46.A","1","A52480","Refractory cytopenia with multilineage dysplasia"
"D46.B","1","A52480","Refractory cytopenia with multilineage dysplasia and ring sideroblasts"
"D46.C","1","A52480","Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality"
"D46.4","1","A52480","Refractory anemia, unspecified"
"D46.Z","1","A52480","Other myelodysplastic syndromes"
"D47.01","1","A52480","Cutaneous mastocytosis"
"D47.02","1","A52480","Systemic mastocytosis"
"D47.09","1","A52480","Other mast cell neoplasms of uncertain behavior"
"D47.1","1","A52480","Chronic myeloproliferative disease"
"D47.3","1","A52480","Essential (hemorrhagic) thrombocythemia"
"D47.Z1","1","A52480","Post-transplant lymphoproliferative disorder (PTLD)"
"D47.Z2","1","A52480","Castleman disease"
"D47.Z9","1","A52480","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
"D47.9","1","A52480","Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified"
"D48.0","1","A52480","Neoplasm of uncertain behavior of bone and articular cartilage"
"D48.110","1","A52480","Desmoid tumor of head and neck"
"D48.111","1","A52480","Desmoid tumor of chest wall"
"D48.112","1","A52480","Desmoid tumor, intrathoracic"
"D48.113","1","A52480","Desmoid tumor of abdominal wall"
"D48.114","1","A52480","Desmoid tumor, intraabdominal"
"D48.115","1","A52480","Desmoid tumor of upper extremity and shoulder girdle"
"D48.116","1","A52480","Desmoid tumor of lower extremity and pelvic girdle"
"D48.117","1","A52480","Desmoid tumor of back"
"D48.118","1","A52480","Desmoid tumor of other site"
"D48.119","1","A52480","Desmoid tumor of unspecified site"
"D48.19","1","A52480","Other specified neoplasm of uncertain behavior of connective and other soft tissue"
"D48.2","1","A52480","Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system"
"D48.3","1","A52480","Neoplasm of uncertain behavior of retroperitoneum"
"D48.4","1","A52480","Neoplasm of uncertain behavior of peritoneum"
"D48.5","1","A52480","Neoplasm of uncertain behavior of skin"
"D48.61","1","A52480","Neoplasm of uncertain behavior of right breast"
"D48.62","1","A52480","Neoplasm of uncertain behavior of left breast"
"D48.7","1","A52480","Neoplasm of uncertain behavior of other specified sites"
"D49.0","1","A52480","Neoplasm of unspecified behavior of digestive system"
"D49.1","1","A52480","Neoplasm of unspecified behavior of respiratory system"
"D49.2","1","A52480","Neoplasm of unspecified behavior of bone, soft tissue, and skin"
"D49.3","1","A52480","Neoplasm of unspecified behavior of breast"
"D49.519","1","A52480","Neoplasm of unspecified behavior of unspecified kidney"
"D49.59","1","A52480","Neoplasm of unspecified behavior of other genitourinary organ"
"D49.7","1","A52480","Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system"
"D49.81","1","A52480","Neoplasm of unspecified behavior of retina and choroid"
"Q85.00","1","A52480","Neurofibromatosis, unspecified"
"Q85.01","1","A52480","Neurofibromatosis, type 1"
"Q85.02","1","A52480","Neurofibromatosis, type 2"
"Q85.03","1","A52480","Schwannomatosis"
"Q85.09","1","A52480","Other neurofibromatosis"
"R97.21","1","A52480","Rising PSA following treatment for malignant neoplasm of prostate"
"Z51.11","1","A52480","Encounter for antineoplastic chemotherapy"
