"code","group","article","description"
"C71.1","6","A52479","Malignant neoplasm of frontal lobe"
"C71.2","6","A52479","Malignant neoplasm of temporal lobe"
"C71.3","6","A52479","Malignant neoplasm of parietal lobe"
"C71.4","6","A52479","Malignant neoplasm of occipital lobe"
"C71.5","6","A52479","Malignant neoplasm of cerebral ventricle"
"C71.6","6","A52479","Malignant neoplasm of cerebellum"
"C71.7","6","A52479","Malignant neoplasm of brain stem"
"C71.8","6","A52479","Malignant neoplasm of overlapping sites of brain"
"C71.9","6","A52479","Malignant neoplasm of brain, unspecified"
"C76.0","6","A52479","Malignant neoplasm of head, face and neck"
"C77.0","6","A52479","Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck"
"C79.31","6","A52479","Secondary malignant neoplasm of brain"
"C79.32","6","A52479","Secondary malignant neoplasm of cerebral meninges"
"C79.40","6","A52479","Secondary malignant neoplasm of unspecified part of nervous system"
"C79.49","6","A52479","Secondary malignant neoplasm of other parts of nervous system"
"C79.51","6","A52479","Secondary malignant neoplasm of bone"
"C79.52","6","A52479","Secondary malignant neoplasm of bone marrow"
"C79.63","6","A52479","Secondary malignant neoplasm of bilateral ovaries"
"C79.89","6","A52479","Secondary malignant neoplasm of other specified sites"
"C79.9","6","A52479","Secondary malignant neoplasm of unspecified site"
"C81.00","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site"
"C81.01","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.02","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.03","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.04","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.05","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.06","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.07","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, spleen"
"C81.08","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.09","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites"
"C81.0A","6","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, in remission"
"C81.10","6","A52479","Nodular sclerosis Hodgkin lymphoma, unspecified site"
"C81.11","6","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.12","6","A52479","Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.13","6","A52479","Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.14","6","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.15","6","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.16","6","A52479","Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.17","6","A52479","Nodular sclerosis Hodgkin lymphoma, spleen"
"C81.18","6","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.19","6","A52479","Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites"
"C81.1A","6","A52479","Nodular sclerosis Hodgkin lymphoma, in remission"
"C81.20","6","A52479","Mixed cellularity Hodgkin lymphoma, unspecified site"
"C81.21","6","A52479","Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.22","6","A52479","Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.23","6","A52479","Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.24","6","A52479","Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.25","6","A52479","Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.26","6","A52479","Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.27","6","A52479","Mixed cellularity Hodgkin lymphoma, spleen"
"C81.28","6","A52479","Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.29","6","A52479","Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites"
"C81.2A","6","A52479","Mixed cellularity Hodgkin lymphoma, in remission"
"C81.30","6","A52479","Lymphocyte depleted Hodgkin lymphoma, unspecified site"
"C81.31","6","A52479","Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.32","6","A52479","Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.33","6","A52479","Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.34","6","A52479","Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.35","6","A52479","Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.36","6","A52479","Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.37","6","A52479","Lymphocyte depleted Hodgkin lymphoma, spleen"
"C81.38","6","A52479","Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.39","6","A52479","Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites"
"C81.3A","6","A52479","Lymphocyte depleted Hodgkin lymphoma, in remission"
"C81.40","6","A52479","Lymphocyte-rich Hodgkin lymphoma, unspecified site"
"C81.41","6","A52479","Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.42","6","A52479","Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.43","6","A52479","Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.44","6","A52479","Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.45","6","A52479","Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.46","6","A52479","Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.47","6","A52479","Lymphocyte-rich Hodgkin lymphoma, spleen"
"C81.48","6","A52479","Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.49","6","A52479","Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites"
"C81.4A","6","A52479","Lymphocyte-rich Hodgkin lymphoma, in remission"
"C81.70","6","A52479","Other Hodgkin lymphoma, unspecified site"
"C81.71","6","A52479","Other Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.72","6","A52479","Other Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.73","6","A52479","Other Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.74","6","A52479","Other Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.75","6","A52479","Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.76","6","A52479","Other Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.77","6","A52479","Other Hodgkin lymphoma, spleen"
"C81.78","6","A52479","Other Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.79","6","A52479","Other Hodgkin lymphoma, extranodal and solid organ sites"
"C81.7A","6","A52479","Other Hodgkin lymphoma, in remission"
"C81.90","6","A52479","Hodgkin lymphoma, unspecified, unspecified site"
"C81.91","6","A52479","Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck"
"C81.92","6","A52479","Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
"C81.93","6","A52479","Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes"
"C81.94","6","A52479","Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C81.95","6","A52479","Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C81.96","6","A52479","Hodgkin lymphoma, unspecified, intrapelvic lymph nodes"
"C81.97","6","A52479","Hodgkin lymphoma, unspecified, spleen"
"C81.98","6","A52479","Hodgkin lymphoma, unspecified, lymph nodes of multiple sites"
"C81.99","6","A52479","Hodgkin lymphoma, unspecified, extranodal and solid organ sites"
"C81.9A","6","A52479","Hodgkin lymphoma, unspecified, in remission"
"C82.00","6","A52479","Follicular lymphoma grade I, unspecified site"
"C82.01","6","A52479","Follicular lymphoma grade I, lymph nodes of head, face, and neck"
"C82.02","6","A52479","Follicular lymphoma grade I, intrathoracic lymph nodes"
"C82.03","6","A52479","Follicular lymphoma grade I, intra-abdominal lymph nodes"
"C82.04","6","A52479","Follicular lymphoma grade I, lymph nodes of axilla and upper limb"
"C82.05","6","A52479","Follicular lymphoma grade I, lymph nodes of inguinal region and lower limb"
"C82.06","6","A52479","Follicular lymphoma grade I, intrapelvic lymph nodes"
"C82.07","6","A52479","Follicular lymphoma grade I, spleen"
"C82.08","6","A52479","Follicular lymphoma grade I, lymph nodes of multiple sites"
"C82.09","6","A52479","Follicular lymphoma grade I, extranodal and solid organ sites"
"C82.0A","6","A52479","Follicular lymphoma grade I, in remission"
"C82.10","6","A52479","Follicular lymphoma grade II, unspecified site"
"C82.11","6","A52479","Follicular lymphoma grade II, lymph nodes of head, face, and neck"
"C82.12","6","A52479","Follicular lymphoma grade II, intrathoracic lymph nodes"
"C82.13","6","A52479","Follicular lymphoma grade II, intra-abdominal lymph nodes"
"C82.14","6","A52479","Follicular lymphoma grade II, lymph nodes of axilla and upper limb"
"C82.15","6","A52479","Follicular lymphoma grade II, lymph nodes of inguinal region and lower limb"
"C82.16","6","A52479","Follicular lymphoma grade II, intrapelvic lymph nodes"
"C82.17","6","A52479","Follicular lymphoma grade II, spleen"
"C82.18","6","A52479","Follicular lymphoma grade II, lymph nodes of multiple sites"
"C82.19","6","A52479","Follicular lymphoma grade II, extranodal and solid organ sites"
"C82.1A","6","A52479","Follicular lymphoma grade II, in remission"
"C82.20","6","A52479","Follicular lymphoma grade III, unspecified, unspecified site"
"C82.21","6","A52479","Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck"
"C82.22","6","A52479","Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes"
"C82.23","6","A52479","Follicular lymphoma grade III, unspecified, intra-abdominal lymph nodes"
"C82.24","6","A52479","Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb"
"C82.25","6","A52479","Follicular lymphoma grade III, unspecified, lymph nodes of inguinal region and lower limb"
"C82.26","6","A52479","Follicular lymphoma grade III, unspecified, intrapelvic lymph nodes"
"C82.27","6","A52479","Follicular lymphoma grade III, unspecified, spleen"
"C82.28","6","A52479","Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites"
"C82.29","6","A52479","Follicular lymphoma grade III, unspecified, extranodal and solid organ sites"
"C82.2A","6","A52479","Follicular lymphoma grade III, unspecified, in remission"
"C82.30","6","A52479","Follicular lymphoma grade IIIa, unspecified site"
"C82.31","6","A52479","Follicular lymphoma grade IIIa, lymph nodes of head, face, and neck"
"C82.32","6","A52479","Follicular lymphoma grade IIIa, intrathoracic lymph nodes"
"C82.33","6","A52479","Follicular lymphoma grade IIIa, intra-abdominal lymph nodes"
"C82.34","6","A52479","Follicular lymphoma grade IIIa, lymph nodes of axilla and upper limb"
"C82.35","6","A52479","Follicular lymphoma grade IIIa, lymph nodes of inguinal region and lower limb"
"C82.36","6","A52479","Follicular lymphoma grade IIIa, intrapelvic lymph nodes"
"C82.37","6","A52479","Follicular lymphoma grade IIIa, spleen"
"C82.38","6","A52479","Follicular lymphoma grade IIIa, lymph nodes of multiple sites"
"C82.39","6","A52479","Follicular lymphoma grade IIIa, extranodal and solid organ sites"
"C82.3A","6","A52479","Follicular lymphoma grade IIIa, in remission"
"C82.40","6","A52479","Follicular lymphoma grade IIIb, unspecified site"
"C82.41","6","A52479","Follicular lymphoma grade IIIb, lymph nodes of head, face, and neck"
"C82.42","6","A52479","Follicular lymphoma grade IIIb, intrathoracic lymph nodes"
"C82.43","6","A52479","Follicular lymphoma grade IIIb, intra-abdominal lymph nodes"
"C82.44","6","A52479","Follicular lymphoma grade IIIb, lymph nodes of axilla and upper limb"
"C82.45","6","A52479","Follicular lymphoma grade IIIb, lymph nodes of inguinal region and lower limb"
"C82.46","6","A52479","Follicular lymphoma grade IIIb, intrapelvic lymph nodes"
"C82.47","6","A52479","Follicular lymphoma grade IIIb, spleen"
"C82.48","6","A52479","Follicular lymphoma grade IIIb, lymph nodes of multiple sites"
"C82.49","6","A52479","Follicular lymphoma grade IIIb, extranodal and solid organ sites"
"C82.4A","6","A52479","Follicular lymphoma grade IIIb, in remission"
"C82.50","6","A52479","Diffuse follicle center lymphoma, unspecified site"
"C82.51","6","A52479","Diffuse follicle center lymphoma, lymph nodes of head, face, and neck"
"C82.52","6","A52479","Diffuse follicle center lymphoma, intrathoracic lymph nodes"
"C82.53","6","A52479","Diffuse follicle center lymphoma, intra-abdominal lymph nodes"
"C82.54","6","A52479","Diffuse follicle center lymphoma, lymph nodes of axilla and upper limb"
"C82.55","6","A52479","Diffuse follicle center lymphoma, lymph nodes of inguinal region and lower limb"
"C82.56","6","A52479","Diffuse follicle center lymphoma, intrapelvic lymph nodes"
"C82.57","6","A52479","Diffuse follicle center lymphoma, spleen"
"C82.58","6","A52479","Diffuse follicle center lymphoma, lymph nodes of multiple sites"
"C82.59","6","A52479","Diffuse follicle center lymphoma, extranodal and solid organ sites"
"C82.5A","6","A52479","Diffuse follicle center lymphoma, in remission"
"C82.60","6","A52479","Cutaneous follicle center lymphoma, unspecified site"
"C82.61","6","A52479","Cutaneous follicle center lymphoma, lymph nodes of head, face, and neck"
"C82.62","6","A52479","Cutaneous follicle center lymphoma, intrathoracic lymph nodes"
"C82.63","6","A52479","Cutaneous follicle center lymphoma, intra-abdominal lymph nodes"
"C82.64","6","A52479","Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb"
"C82.65","6","A52479","Cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb"
"C82.66","6","A52479","Cutaneous follicle center lymphoma, intrapelvic lymph nodes"
"C82.67","6","A52479","Cutaneous follicle center lymphoma, spleen"
"C82.68","6","A52479","Cutaneous follicle center lymphoma, lymph nodes of multiple sites"
"C82.69","6","A52479","Cutaneous follicle center lymphoma, extranodal and solid organ sites"
"C82.6A","6","A52479","Cutaneous follicle center lymphoma, in remission"
"C82.80","6","A52479","Other types of follicular lymphoma, unspecified site"
"C82.81","6","A52479","Other types of follicular lymphoma, lymph nodes of head, face, and neck"
"C82.82","6","A52479","Other types of follicular lymphoma, intrathoracic lymph nodes"
"C82.83","6","A52479","Other types of follicular lymphoma, intra-abdominal lymph nodes"
"C82.84","6","A52479","Other types of follicular lymphoma, lymph nodes of axilla and upper limb"
"C82.85","6","A52479","Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb"
"C82.86","6","A52479","Other types of follicular lymphoma, intrapelvic lymph nodes"
"C82.87","6","A52479","Other types of follicular lymphoma, spleen"
"C82.88","6","A52479","Other types of follicular lymphoma, lymph nodes of multiple sites"
"C82.89","6","A52479","Other types of follicular lymphoma, extranodal and solid organ sites"
"C82.8A","6","A52479","Other types of follicular lymphoma, in remission"
"C82.90","6","A52479","Follicular lymphoma, unspecified, unspecified site"
"C82.91","6","A52479","Follicular lymphoma, unspecified, lymph nodes of head, face, and neck"
"C82.92","6","A52479","Follicular lymphoma, unspecified, intrathoracic lymph nodes"
"C82.93","6","A52479","Follicular lymphoma, unspecified, intra-abdominal lymph nodes"
"C82.94","6","A52479","Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C82.95","6","A52479","Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C82.96","6","A52479","Follicular lymphoma, unspecified, intrapelvic lymph nodes"
"C82.97","6","A52479","Follicular lymphoma, unspecified, spleen"
"C82.98","6","A52479","Follicular lymphoma, unspecified, lymph nodes of multiple sites"
"C82.99","6","A52479","Follicular lymphoma, unspecified, extranodal and solid organ sites"
"C82.9A","6","A52479","Follicular lymphoma, unspecified, in remission"
"C83.00","6","A52479","Small cell B-cell lymphoma, unspecified site"
"C83.01","6","A52479","Small cell B-cell lymphoma, lymph nodes of head, face, and neck"
"C83.02","6","A52479","Small cell B-cell lymphoma, intrathoracic lymph nodes"
"C83.03","6","A52479","Small cell B-cell lymphoma, intra-abdominal lymph nodes"
"C83.04","6","A52479","Small cell B-cell lymphoma, lymph nodes of axilla and upper limb"
"C83.05","6","A52479","Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C83.06","6","A52479","Small cell B-cell lymphoma, intrapelvic lymph nodes"
"C83.07","6","A52479","Small cell B-cell lymphoma, spleen"
"C83.08","6","A52479","Small cell B-cell lymphoma, lymph nodes of multiple sites"
"C83.09","6","A52479","Small cell B-cell lymphoma, extranodal and solid organ sites"
"C83.0A","6","A52479","Small cell B-cell lymphoma, in remission"
"C83.10","6","A52479","Mantle cell lymphoma, unspecified site"
"C83.11","6","A52479","Mantle cell lymphoma, lymph nodes of head, face, and neck"
"C83.12","6","A52479","Mantle cell lymphoma, intrathoracic lymph nodes"
"C83.13","6","A52479","Mantle cell lymphoma, intra-abdominal lymph nodes"
"C83.14","6","A52479","Mantle cell lymphoma, lymph nodes of axilla and upper limb"
"C83.15","6","A52479","Mantle cell lymphoma, lymph nodes of inguinal region and lower limb"
"C83.16","6","A52479","Mantle cell lymphoma, intrapelvic lymph nodes"
"C83.17","6","A52479","Mantle cell lymphoma, spleen"
"C83.18","6","A52479","Mantle cell lymphoma, lymph nodes of multiple sites"
"C83.19","6","A52479","Mantle cell lymphoma, extranodal and solid organ sites"
"C83.1A","6","A52479","Mantle cell lymphoma, in remission"
"C83.30","6","A52479","Diffuse large B-cell lymphoma, unspecified site"
"C83.31","6","A52479","Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck"
"C83.32","6","A52479","Diffuse large B-cell lymphoma, intrathoracic lymph nodes"
"C83.33","6","A52479","Diffuse large B-cell lymphoma, intra-abdominal lymph nodes"
"C83.34","6","A52479","Diffuse large B-cell lymphoma, lymph nodes of axilla and upper limb"
"C83.35","6","A52479","Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C83.36","6","A52479","Diffuse large B-cell lymphoma, intrapelvic lymph nodes"
"C83.37","6","A52479","Diffuse large B-cell lymphoma, spleen"
"C83.38","6","A52479","Diffuse large B-cell lymphoma, lymph nodes of multiple sites"
"C83.390","6","A52479","Primary central nervous system lymphoma"
"C83.398","6","A52479","Diffuse large B-cell lymphoma of other extranodal and solid organ sites"
"C83.3A","6","A52479","Diffuse large B-cell lymphoma, in remission"
"C83.50","6","A52479","Lymphoblastic (diffuse) lymphoma, unspecified site"
"C83.51","6","A52479","Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck"
"C83.52","6","A52479","Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes"
"C83.53","6","A52479","Lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes"
"C83.54","6","A52479","Lymphoblastic (diffuse) lymphoma, lymph nodes of axilla and upper limb"
"C83.55","6","A52479","Lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb"
"C83.56","6","A52479","Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes"
"C83.57","6","A52479","Lymphoblastic (diffuse) lymphoma, spleen"
"C83.58","6","A52479","Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites"
"C83.59","6","A52479","Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites"
"C83.5A","6","A52479","Lymphoblastic (diffuse) lymphoma, in remission"
"C83.70","6","A52479","Burkitt lymphoma, unspecified site"
"C83.71","6","A52479","Burkitt lymphoma, lymph nodes of head, face, and neck"
"C83.72","6","A52479","Burkitt lymphoma, intrathoracic lymph nodes"
"C83.73","6","A52479","Burkitt lymphoma, intra-abdominal lymph nodes"
"C83.74","6","A52479","Burkitt lymphoma, lymph nodes of axilla and upper limb"
"C83.75","6","A52479","Burkitt lymphoma, lymph nodes of inguinal region and lower limb"
"C83.76","6","A52479","Burkitt lymphoma, intrapelvic lymph nodes"
"C83.77","6","A52479","Burkitt lymphoma, spleen"
"C83.78","6","A52479","Burkitt lymphoma, lymph nodes of multiple sites"
"C83.79","6","A52479","Burkitt lymphoma, extranodal and solid organ sites"
"C83.7A","6","A52479","Burkitt lymphoma, in remission"
"C83.80","6","A52479","Other non-follicular lymphoma, unspecified site"
"C83.81","6","A52479","Other non-follicular lymphoma, lymph nodes of head, face, and neck"
"C83.82","6","A52479","Other non-follicular lymphoma, intrathoracic lymph nodes"
"C83.83","6","A52479","Other non-follicular lymphoma, intra-abdominal lymph nodes"
"C83.84","6","A52479","Other non-follicular lymphoma, lymph nodes of axilla and upper limb"
"C83.85","6","A52479","Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb"
"C83.86","6","A52479","Other non-follicular lymphoma, intrapelvic lymph nodes"
"C83.87","6","A52479","Other non-follicular lymphoma, spleen"
"C83.88","6","A52479","Other non-follicular lymphoma, lymph nodes of multiple sites"
"C83.89","6","A52479","Other non-follicular lymphoma, extranodal and solid organ sites"
"C83.8A","6","A52479","Other non-follicular lymphoma, in remission"
"C83.90","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, unspecified site"
"C83.91","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck"
"C83.92","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes"
"C83.93","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes"
"C83.94","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C83.95","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C83.96","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes"
"C83.97","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, spleen"
"C83.98","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites"
"C83.99","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites"
"C83.9A","6","A52479","Non-follicular (diffuse) lymphoma, unspecified, in remission"
"C84.00","6","A52479","Mycosis fungoides, unspecified site"
"C84.01","6","A52479","Mycosis fungoides, lymph nodes of head, face, and neck"
"C84.02","6","A52479","Mycosis fungoides, intrathoracic lymph nodes"
"C84.03","6","A52479","Mycosis fungoides, intra-abdominal lymph nodes"
"C84.04","6","A52479","Mycosis fungoides, lymph nodes of axilla and upper limb"
"C84.05","6","A52479","Mycosis fungoides, lymph nodes of inguinal region and lower limb"
"C84.06","6","A52479","Mycosis fungoides, intrapelvic lymph nodes"
"C84.07","6","A52479","Mycosis fungoides, spleen"
"C84.08","6","A52479","Mycosis fungoides, lymph nodes of multiple sites"
"C84.09","6","A52479","Mycosis fungoides, extranodal and solid organ sites"
"C84.0A","6","A52479","Mycosis fungoides, in remission"
"C84.10","6","A52479","Sezary disease, unspecified site"
"C84.11","6","A52479","Sezary disease, lymph nodes of head, face, and neck"
"C84.12","6","A52479","Sezary disease, intrathoracic lymph nodes"
"C84.13","6","A52479","Sezary disease, intra-abdominal lymph nodes"
"C84.14","6","A52479","Sezary disease, lymph nodes of axilla and upper limb"
"C84.15","6","A52479","Sezary disease, lymph nodes of inguinal region and lower limb"
"C84.16","6","A52479","Sezary disease, intrapelvic lymph nodes"
"C84.17","6","A52479","Sezary disease, spleen"
"C84.18","6","A52479","Sezary disease, lymph nodes of multiple sites"
"C84.19","6","A52479","Sezary disease, extranodal and solid organ sites"
"C84.1A","6","A52479","Sezary disease, in remission"
"C84.40","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, unspecified site"
"C84.41","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck"
"C84.42","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes"
"C84.43","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes"
"C84.44","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb"
"C84.45","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of inguinal region and lower limb"
"C84.46","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes"
"C84.47","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, spleen"
"C84.48","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites"
"C84.49","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites"
"C84.4A","6","A52479","Peripheral T-cell lymphoma, not elsewhere classified, in remission"
"C84.60","6","A52479","Anaplastic large cell lymphoma, ALK-positive, unspecified site"
"C84.61","6","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck"
"C84.62","6","A52479","Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes"
"C84.63","6","A52479","Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes"
"C84.64","6","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb"
"C84.65","6","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb"
"C84.66","6","A52479","Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes"
"C84.67","6","A52479","Anaplastic large cell lymphoma, ALK-positive, spleen"
"C84.68","6","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites"
"C84.69","6","A52479","Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites"
"C84.6A","6","A52479","Anaplastic large cell lymphoma, ALK-positive, in remission"
"C84.70","6","A52479","Anaplastic large cell lymphoma, ALK-negative, unspecified site"
"C84.71","6","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck"
"C84.72","6","A52479","Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes"
"C84.73","6","A52479","Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes"
"C84.74","6","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb"
"C84.75","6","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb"
"C84.76","6","A52479","Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes"
"C84.77","6","A52479","Anaplastic large cell lymphoma, ALK-negative, spleen"
"C84.78","6","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites"
"C84.79","6","A52479","Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites"
"C84.7A","6","A52479","Anaplastic large cell lymphoma, ALK-negative, breast"
"C84.7B","6","A52479","Anaplastic large cell lymphoma, ALK-negative, in remission"
"C84.A0","6","A52479","Cutaneous T-cell lymphoma, unspecified, unspecified site"
"C84.A1","6","A52479","Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck"
"C84.A2","6","A52479","Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes"
"C84.A3","6","A52479","Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes"
"C84.A4","6","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C84.A5","6","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C84.A6","6","A52479","Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes"
"C84.A7","6","A52479","Cutaneous T-cell lymphoma, unspecified, spleen"
"C84.A8","6","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites"
"C84.A9","6","A52479","Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites"
